feature_idx,score,mean_pos,mean_neg,entropy
102429,4.0980969060910866e-05,0.07287854701280594,0.00045081894495524466,0.27607861161231995
62675,3.906085839844309e-05,0.06044166907668114,0.0004425394581630826,0.3174300789833069
24119,3.787481182371266e-05,0.08464761078357697,0.00030870913178659976,0.2188337743282318
21598,3.7130845157662407e-05,0.06587565690279007,0.010168117471039295,0.374786376953125
22448,3.6730383726535365e-05,0.032443828880786896,0.004824901930987835,0.6460158228874207
107261,3.625678436947055e-05,0.07397632300853729,0.021617820486426353,0.43046802282333374
102295,3.621558425948024e-05,0.04051705077290535,0.017548032104969025,0.7189800143241882
26773,3.557367017492652e-05,2.1233348846435547,0.009892783127725124,0.01118706725537777
103947,3.325109355500899e-05,0.03635465353727341,0.008933897130191326,0.6050357222557068
54172,3.2498173823114485e-05,0.034918397665023804,0.004738752264529467,0.5399777293205261
66489,3.2246905902866274e-05,0.06593969464302063,0.011868248693645,0.35566186904907227
5325,3.1377392588183284e-05,0.04303735867142677,0.01695430837571621,0.613370418548584
44638,3.101632319157943e-05,0.036505598574876785,0.008736180141568184,0.5693395733833313
6789,2.993776615767274e-05,0.04052620008587837,0.0010869501857087016,0.3750612437725067
84925,2.9885130061302334e-05,0.02526712417602539,0.0029305058997124434,0.6488468050956726
40231,2.8752234356943518e-05,0.08162415772676468,0.06160375848412514,0.6698881387710571
58313,2.8651604225160554e-05,0.05019119381904602,0.0038665952160954475,0.3270972669124603
24985,2.7585047064349055e-05,0.022060705348849297,0.0008721653139218688,0.6309716701507568
29337,2.7393869459046982e-05,0.042369544506073,0.02215035818517208,0.6587290167808533
48660,2.5851975806290284e-05,0.049619436264038086,0.007305324077606201,0.34944307804107666
64966,2.4384564312640578e-05,0.028729690238833427,0.007123561576008797,0.5746356844902039
19588,2.437973307678476e-05,0.08930400758981705,0.07205932587385178,0.666085422039032
50417,2.3989046894712374e-05,0.03134605288505554,0.014326576143503189,0.6726546883583069
130105,2.3786295059835538e-05,0.0369904488325119,0.004266865085810423,0.3873715102672577
75373,2.3699767552898265e-05,0.051293544471263885,0.0005842774407938123,0.2310212105512619
47453,2.2439951862907037e-05,0.034826915711164474,0.014625481329858303,0.5895907282829285
119351,2.222441071353387e-05,0.03838096186518669,0.0004666280874516815,0.28812268376350403
97461,2.1885362002649345e-05,0.03357819840312004,0.0026032188907265663,0.3665629029273987
73593,2.0988070900784805e-05,0.4144924581050873,0.0008612831588834524,0.025866881012916565
45607,2.01631282834569e-05,0.041742898523807526,0.020770983770489693,0.5629634261131287
43133,1.8856226233765483e-05,0.022024113684892654,0.00017025094712153077,0.41922837495803833
60255,1.8425134840072133e-05,0.03581491485238075,0.0005213234107941389,0.25846707820892334
90255,1.8393531718174927e-05,0.01760556921362877,0.0015810526674613357,0.5647681951522827
99526,1.813354901969433e-05,0.014916019514203072,0.0015576515579596162,0.6571342945098877
8045,1.812096706999e-05,0.016718201339244843,0.0005010068416595459,0.544102132320404
48722,1.722708657325711e-05,0.01534598134458065,0.0013100520009174943,0.5994738340377808
50294,1.6608477380941622e-05,0.017815975472331047,0.002497172448784113,0.5436688661575317
54376,1.6147823771461844e-05,0.08184828609228134,0.08331356197595596,0.7691181302070618
109041,1.5539597370661795e-05,0.08575453609228134,0.09125472605228424,0.7919420003890991
